id,age,education,experience,ability,region,treatment,income,true_effect,propensity_score
1,34.9816047538945,12,12.518019643422633,-0.6519521540233857,서울,1,81.8802925719753,11.317655980529734,0.8174008375601546
2,58.02857225639664,14,34.65301395120316,-0.10002785894133592,서울,1,92.11478444763212,11.776142342531543,0.9403123881197291
3,49.2797576724562,16,28.44621440324734,1.4801830768818647,서울,1,114.20561651422274,20.523241444117584,0.9736644970862016
4,43.946339367881464,12,22.42471938896338,0.5087633310493045,서울,1,94.74521338145888,13.335496129047023,0.9135329198300634
5,26.24074561769746,16,7.578648533307366,-1.6282540477151743,부산,1,63.9470922998662,10.973982429210391,0.7477172420135371
6,26.239780813448107,9,11.0264199409571,-1.7695102363524722,기타,0,49.81403854522924,5.188284272974051,0.35441340685424133
7,22.32334448672798,16,0.5801285985615556,-0.06431045011924605,부산,1,79.69005574995573,12.970206071160803,0.8481433845294416
8,54.647045830997406,16,31.811926928173726,-1.212740614874805,기타,1,96.24182994848869,9.753132778521959,0.818272913404666
9,44.04460046972835,12,28.36314398535952,0.6485467476329978,대구,1,93.54422833875473,15.1765649873489,0.8686182842222855
10,48.32290311184182,14,30.67238277517285,0.04226306496497919,대구,0,82.17107139525102,8.865697843095033,0.8801987297443737
11,20.823379771832098,12,3.8285428275686124,0.16538476902386298,경기,1,64.64767831362768,14.062510404177422,0.5835698488984439
12,58.79639408647977,16,38.490761404202715,-0.7067431816423531,경기,1,112.49725245967026,9.831828579319406,0.8330589851945984
13,53.29770563201687,14,32.66143662225559,1.7413836552867057,기타,1,102.52067035621262,15.366924904246387,0.9348235938057846
14,28.493564427131048,16,8.120173447858193,2.8425937280104594,기타,1,97.47617630622135,18.09475468037246,0.9411643539741481
15,27.272998688284027,12,8.259365361862606,-0.2785847237567147,경기,0,56.04435639600351,9.402525579496157,0.5716928432080058
16,27.33618039413735,12,9.342875260624558,0.35303924841500095,서울,1,63.236401363498544,13.085646793100988,0.8601663122030131
17,32.169689718381505,9,16.345758470282615,0.09741734306431259,대구,0,54.65826006072363,9.684456259471006,0.6911625718620195
18,40.990257265289515,12,21.61860164733193,-0.25968686344106867,서울,1,72.10884382796553,9.14522875282009,0.8705857464789141
19,37.27780074568463,14,15.21046535251926,-0.8320704677327967,서울,1,84.80751639641215,10.643850124889994,0.8558974581282404
20,31.649165607921677,16,11.052235919498333,-1.0849679874804772,기타,0,64.85100953714662,9.437890571706028,0.711159412429996
21,44.474115788895176,16,26.405933527335566,-1.1355972655255242,경기,1,85.83484393111797,9.653254470946107,0.728246269225731
22,25.579754426081674,14,9.093060341090354,0.40524002554914546,부산,1,69.2278157020174,9.815953873020678,0.8587741647056768
23,31.685785941408724,18,3.916089933572418,-0.5196744782036353,기타,1,83.98890656636388,12.060033056623203,0.8042448909390153
24,34.65447373174767,16,16.522082885968292,-2.5782928501405302,경기,0,62.966690599436326,8.831823352508009,0.4922915804028419
25,38.24279936868144,18,13.288323863827653,0.44485822059832236,경기,1,100.36821143863064,14.96396627711272,0.8605863248344591
26,51.407038455720546,14,33.20923750115732,-0.03826128246415587,서울,1,100.61530801927876,15.553604773017973,0.9334604758362485
27,27.98695128633439,12,7.268305290192755,1.346673001401146,경기,1,80.27383825605112,18.9189809502449,0.7513375342046447
28,40.569377536544465,9,25.995317278166482,0.3731223970910093,대구,1,80.77162440372088,9.317808001540573,0.7699275078173914
29,43.696582754481696,16,22.637752303172416,-1.4786735963102973,경기,1,84.6193161863487,8.376017291970827,0.6815648107650467
30,21.85801650879991,12,0.0,-2.229676640729981,서울,0,48.34746286065976,8.800279811257926,0.5798900392658015
31,44.30179407605753,12,28.1265955750901,-0.7194723843379374,서울,0,65.11728403888236,10.231471715389217,0.8590674029996488
32,26.82096494749166,14,10.858769971006605,-0.6251074206936527,경기,0,62.437360539040284,13.021533712642642,0.6064593386131581
33,22.60206371941118,14,2.078119882366297,0.9431592010001667,경기,1,79.04564848841532,14.683979864409352,0.7396984956744627
34,57.95542149013333,16,40.03592588261737,-0.008870932289573393,부산,1,112.2232522660442,12.593542442069303,0.9455782225974779
35,58.625281322982374,12,40.05620084262515,1.133688498098509,경기,1,97.8611051588171,12.890006899759461,0.874342462692792
