id,age,education,experience,ability,region,treatment,income,true_effect,propensity_score
1,59.56046053902401,14,34.3450294591693,-2.114610572977622,서울,1,92.30743646311164,6.319782589182496,0.8553698579911057
2,41.98178907378902,16,17.21387194973851,-2.1142230065734293,부산,1,73.03033866252176,6.470087825252232,0.7781060045526746
3,31.257892078202513,16,8.600096398819712,0.8569343552952268,부산,1,93.45690915291833,13.153665931120761,0.9197995015460095
4,23.09158264316691,14,6.97510117058439,-0.22399924156371553,부산,1,79.04055283729912,10.659595200792284,0.8052730425066481
5,37.778779838872126,16,14.362849322358695,-0.45724032738422304,기타,0,78.04011418342505,11.428406047538687,0.7974744792666585
6,38.912318790219416,16,18.815362306819914,-1.6977762692357268,경기,0,77.9448904796379,8.845381892844639,0.6265657731393178
7,21.940880036257834,12,3.663729728548537,0.51798369046657,서울,1,65.82318387591214,11.384449396132236,0.8499803241389777
8,26.53297792833067,14,2.254846606955491,-2.5089404458729763,서울,0,49.7355554568419,9.782010285235419,0.6453674820852031
9,24.638028459917777,14,7.361778418463765,-1.0347487596594778,서울,1,71.6948675837829,10.635191020688652,0.7939667423588509
10,45.09566730817704,16,20.43576110665948,-1.5677081200989555,부산,1,82.66849975371596,9.497640680011635,0.8351281798129695
11,54.24728194382497,12,35.54824940388417,0.8730355743424884,서울,1,85.61985589690946,9.860895680646813,0.9466949537689003
12,46.004096843502104,16,18.78191106981963,0.875332221680569,대구,1,100.84365220491982,17.131481557044054,0.9272751473705058
13,59.628867390312,14,37.71281195236143,-1.7725877176514817,대구,0,83.78844273341684,9.20939013747965,0.7995383606635695
14,38.814029936151414,16,13.23391910458073,-0.871692086579465,부산,1,82.94844721423365,12.15261364396277,0.8548022744812293
15,44.731779342694324,14,20.98536246118268,0.5002853604451072,경기,0,74.12995320144536,14.956700917339845,0.8107102632392845
16,31.306688261246695,12,10.40192782325693,0.5764532935329384,기타,1,78.89694754716953,13.846574020781752,0.7536880419490495
17,59.04013263270166,16,40.051658226674014,-0.3136873948762216,서울,1,102.76313868302002,9.22625235533551,0.953667681955458
18,46.92271996526701,14,28.96784162132966,0.8872942266449267,부산,1,90.52736658970342,16.092183920040757,0.9353407621281867
19,37.62123555098178,12,17.42082928099079,1.179524270290595,대구,0,72.04595624761403,12.618401706070701,0.8717359053043838
20,31.587493610083794,16,5.928948737095011,-0.8957843023265564,경기,0,70.22056503123106,11.754444076023308,0.6554645444534906
21,40.38798736188565,12,28.61073286999455,-0.8787586961130247,부산,1,82.36546305290709,7.772700442531184,0.7948623483848491
22,24.498435831839785,14,1.3680887482044977,2.608200518325934,기타,1,86.79951381474271,16.285914783433757,0.9009432956442441
23,29.078191573691434,12,12.767642710689419,0.2936598493354076,기타,1,63.785139397234566,8.07119643289383,0.7223343008475049
24,39.142092186467785,16,18.827750157581146,-1.3230045159971107,부산,1,95.38072139493681,11.106928956353162,0.833358217246036
25,29.710326271204522,16,8.966533078417497,0.30523664026831676,경기,1,77.86128763457779,17.711753899891356,0.7749524878311096
26,35.51930070428668,12,22.33665390148488,-1.479034544859069,서울,0,61.4235511236862,7.04263112584008,0.7674976849050632
27,52.75493710261506,16,29.2102754600271,0.9577952915105551,기타,1,99.38881353069456,14.587364277638919,0.9259513333085202
28,22.981631406461865,16,0.0,-1.1546937203294183,서울,1,78.85751686973154,12.190303089790751,0.8149175842310035
29,56.92598156110677,18,31.944394444540258,0.47008002954105926,경기,1,113.24877545040007,15.77181712789546,0.9162922340641025
30,28.995843280378317,16,9.526968106417353,-0.16162307423834024,대구,1,82.29339221957076,12.588353848615471,0.831230746221553
31,48.25485938431984,16,27.701282133564952,0.919002183008593,경기,0,84.31019778273262,11.980570484511526,0.8910596706544863
32,24.42261827090045,9,6.725851097781699,0.5016190477941097,경기,1,66.07927603362452,8.973004770343408,0.5390504091272311
33,44.040164940927454,14,26.08652945591981,-1.214235599853065,서울,1,89.81797462319997,8.288514907061566,0.8623029638371553
34,36.271701523531746,16,16.155237283721185,0.05068317751052206,경기,1,90.05032862645442,12.184133476685012,0.7879024524454259
35,53.47317801728225,16,30.140572065014624,-0.45162644849139366,경기,0,86.4421124349148,14.542217923342587,0.8241985254192088
36,30.001217113758365,12,9.589708047285841,2.171297822432904,서울,1,79.41222467337874,14.118955507018663,0.9416717565602387
37,38.30951965842586,18,15.50588819273435,0.4463293593583077,경기,1,88.13493593270593,19.74334404644747,0.8634699022478587
38,42.29730810728303,9,26.072609996725614,-1.2237706121772032,대구,1,73.11698118281413,6.287799888767919,0.6093990735602978
39,30.078007991662208,12,8.643985642513123,-0.6303283215611227,경기,1,70.70431523483393,11.79336848248288,0.5431017218610776
40,24.4096528906293,16,3.9310612750502125,0.8727519291041556,기타,1,93.81896424801076,17.230743337162647,0.8407581107137201
41,49.06548785232097,16,28.17710427378682,-0.2547450765588477,경기,1,104.78700308240612,13.709514694590252,0.8228399663954546
42,32.402957500648895,12,11.362417408399168,-0.3178809320228059,부산,1,73.39595496956694,14.090170993069965,0.7862962396502727
43,53.03015861988821,12,31.829680546843232,-1.5334515631352335,기타,0,76.60245577242937,9.031923505995554,0.6708813996014412
