Budget_Size_Billion,Unemployment_Rate,GDP_Growth_Rate,Interest_Rate,Inflation_Rate,Policy_Effect
43.708610696262625,5.114490710817308,2.7089209594622865,2.9964964350319434,2.593027816311288,0.4471561246514156
95.56428757689245,4.875091265778385,3.576769780339606,2.568539276076524,0.6895454484206649,0.6585770249158714
75.87945476302646,2.153852394838614,-0.24672470845250727,1.4409226297976474,3.4895782534192596,0.45629166172177127
63.8792635777333,4.047486965756939,2.374118697248992,0.032321788948552754,2.452464956276966,0.6889597177633816
24.041677639819287,4.281173712715143,2.002221882006241,2.4811961095040695,0.628815534227817,0.7019368025210553
24.03950683025824,4.392936685381403,3.8298126375178976,1.4281299428112155,3.8493522299248273,0.6206972332370838
15.227525095137953,5.4810342153639935,4.342609423368824,3.6730415035526756,2.0734618533412825,0.3544556934788044
87.95585311974416,5.2016152803612705,-1.9149025996582925,0.11973132635241746,0.29159380748662,0.6139297781062559
64.1003510568888,5.647430556760668,2.7181394334115483,2.9241390565289542,2.507331617660269,0.5714608078422134
73.7265320016441,6.58929956925277,-1.637149406161897,4.7073711875303275,1.012795628051241,0.22050675990294258
11.85260448662222,6.877914432296561,1.8420106555414915,0.8720463355574976,3.21477380750921,0.1984077708240923
97.29188669457949,6.308738457358967,0.013429103305747425,2.358247453752977,3.2712882942647625,0.6072054919119203
84.91983767203796,7.733142175729608,0.1474361966549882,0.45710995908569085,3.9157894234186474,0.3077655720159946
29.110519961044854,2.10939549605817,0.47070952416649625,3.1284095613067633,2.007478124098015,0.43023567689530734
26.364247048639054,3.174667914101277,2.3490471433472706,2.752658402981128,1.8198275189109485,0.5227015328151552
26.506405886809045,2.045377249868853,0.3383497596813845,2.0368276210641616,3.0139024217859225,0.5598657742942086
37.381801866358394,5.884848284927618,3.1288933541319626,2.606885107368706,0.5298826253677063,0.5773095874516682
57.228078846901404,7.388183293699921,0.831691699017088,4.482873292345051,2.187662055172497,0.15585652725852844
48.87505167779042,3.4608937794577956,-1.5215275978302896,0.9814715115553352,2.1849904005234038,0.5259837055032373
36.21062261782377,7.56220726877784,3.4863188973887507,0.11282255852673617,0.35789249124154887,0.5391850976010752
65.06676052501416,2.3616043417373653,0.0003082721489420237,4.308324423495505,1.6719363420276543,0.44525229513410547
22.554447458683764,7.606616160833086,1.0293681571948383,2.8855854119395326,3.413139194268808,0.3738376969724621
36.29301836816963,4.1097361234378065,2.798107182553311,4.453292277309212,3.424614487978641,0.5257333648616525
42.97256589643225,2.6085249706952993,0.32719310004098423,2.984726117065863,0.396950659678724,0.33842789775026294
51.046298579533236,4.915230555117954,-1.6039004069729907,4.050805449798513,0.3628835309913234,0.28372577236952495
80.66583652537122,3.540659406323048,0.6174473290896954,2.1483668167757397,1.0507819080077412,0.6474632446703201
27.970640394252378,3.7092374117715368,4.6111400788601244,3.7492996564413437,3.499064250215974,0.666988696988489
56.28109945722505,3.8437397895577194,2.4921407810899074,4.56520733444928,0.5156103402939958,0.5273422173957852
63.31731119758382,6.818155386995981,2.7003540406704483,2.8606148186110314,2.879987210509785,0.47338693827325484
14.180537144799796,5.234967660051527,2.4259750754634792,0.9039257528118977,0.4046624784524129,0.4369739272561368
64.67903667112945,3.867846194936022,-0.6070550272839426,1.3439880751509907,2.4925514149913015,0.3335639265965364
25.347171131856236,5.662002699865511,0.928337048715961,0.9932228844870289,1.4242691964765792,0.331830609041722
15.854643368675156,6.296904045339161,3.2565785885432277,1.2342851379786646,3.155655851863468,0.4236701158131339
95.39969835279999,3.635744004401203,-1.290389717127886,1.5320772467551818,0.9347617953014544,0.4524159815851484
96.90688297671034,4.481294609152109,-0.05503056737201417,2.7756689337659424,2.5568073175598394,0.575122141786758
82.7557613304815,2.7313165600216855,-0.0657662407390247,2.939958147319164,0.9427301383035398,0.43035005493948336
37.41523922560336,3.086896097208082,1.024132493161542,2.1324987362093055,2.854641132448615,0.5744647794130768
18.79049026057455,6.086707123789897,4.862581186595295,3.077103899104177,3.494712138242995,0.5500582968825676
71.58097238609412,3.0886300861737617,-1.5274821732132464,0.4078746280568296,0.5072071965070402,0.30339945884860214
49.61372443656412,5.1509803020023615,1.630906960664165,0.43894118529079984,3.466382754382014,0.6571770462847221
20.983441136030095,6.254277570334596,-0.7444472259145267,0.8591473017882922,2.3743010176571917,0.24986512057697707
54.56592191001432,2.641261538568463,4.794735817868209,2.590387490201724,0.5084419634680959,0.8945424242803959
13.094966900369656,5.403873317773421,-1.2068754669077506,1.0699733934915678,1.710167421438848,0.34682150780232285
91.83883618709038,3.5393767022081826,0.8252070165311389,1.4164220174628865,0.6434411739403916,0.7875977720758771
33.290198344001524,7.777561251425479,3.1651948938422434,2.0015641808649702,2.801391555466278,0.401796513516305
69.62700559185838,4.901273880319549,2.931880996192117,4.059330620051899,3.0354725376717986,0.5401058261103815
38.053996848046985,6.835955298650949,0.9591004582575255,0.06931067956430059,0.4231860810911958,0.4494954228395118
56.80612190600297,5.301359252937571,0.42566917566902784,3.246894101183112,2.0245594107785774,0.386120664826093
59.203925140895166,2.260475197128915,0.7832866498700941,3.3443826552034266,3.2585002241036687,0.5514060599218358
26.636900997297435,5.798908253564134,-0.15006615788952504,3.9932789017831825,3.744652166203986,0.19099838587808501
97.26261649881027,7.7084200532399425,-0.5626694290524012,4.663764695301566,2.05407146696708,0.42023505740671296
79.76195410250031,5.609670920877987,1.3812778829122299,0.10068924474644914,3.801116894445628,0.46384537278589033
94.55490474077702,6.915133156560741,-0.12026370752674875,0.7689185275660809,2.1427558818241192,0.2836702682310803
90.5344615384884,7.305238780090447,0.012231654280750792,4.4308564702799655,1.5767619783996318,0.4952993407158015
63.810998092997664,3.368478631693595,2.5972924443218997,2.292592810935077,3.392812514211582,0.8414816625281202
92.96868115208052,3.27226903944936,4.779761321899246,2.8229531946673174,1.9719308418323562,0.7514626554424341
17.964325184672756,5.66588593310595,2.2254604039156254,3.315136018615737,1.8876100422580921,0.3530958792035038
27.638457617723066,4.4661708188402285,-1.4611437305452362,3.395333022478187,1.9612499576393132,0.39412930951493036
14.070456001948425,7.0391678172003225,-1.4709147030215313,4.6587020165825415,3.3871400074789815,0.23402088345420463
39.27972976869379,7.400138740388067,4.659962545918962,4.984747087058349,3.3277661667522085,0.7753405347402128
44.98095607205338,4.120528275816309,0.08103553215133541,3.600787304654701,1.6140799697608448,0.35820700896787033
34.42141285965063,3.4212233538468926,-1.355531097422672,1.436106046025754,1.3331994394821,0.35087069704218843
84.58637582367363,6.683153091463171,2.1933121100526707,4.398762011471718,1.967712096156517,0.5963233628108928
42.10779940242303,3.6488362132888166,2.3655414480318626,0.24610457270380803,2.291090038948436,0.5751935084214644
35.28410587186427,6.9356859110820706,2.5395337408308167,1.1554042643724811,0.9533488425119878,0.5113561581377544
58.84264748424236,4.542429521892577,-0.12818580499721088,4.486928587318574,3.1758203388623625,0.5076678308662158
22.683180247728636,6.005299395748823,-1.8942252104986748,1.2809575721967748,1.9459310629296915,0.1788067025430018
82.19772826786357,2.573211883008009,4.755107586181303,1.1032552981087425,1.3361821936798384,0.8177771898894429
16.709557931179376,5.743155948059438,-0.24374868016228257,0.6906264657012362,0.42728397185596245,0.4161178518379795
98.81982429404655,4.710606072423374,2.7321840163678326,4.295558788234582,0.9553806416144277,0.655274528691453
79.50202923669917,5.519650779052845,2.9464090891509667,2.5002912959554333,3.797124687023935,0.543419622054749
27.884411338075516,3.0080852464691805,2.2700519195563995,3.374466015270774,1.2203987472781064,0.571123195272514
10.496990541124216,6.421242469665093,0.1903517594955373,1.1953319203751485,0.6754371574681413,0.43109078814567925
83.39152856093507,7.176782465259372,-0.10232622365153965,3.7902021050560823,1.8426911666199728,0.5579097906625026
73.61716094628554,3.300438800544654,2.1836779789189222,3.8000277248104926,1.2283509734409948,0.5803867710163657
75.61064512368885,2.5742873331209704,4.06266943528184,1.5629901245415008,0.14063700108477661,0.8191432388584388
79.41433120173512,2.1418315162780184,4.627136102463769,2.0534131650514142,1.292580869117669,0.9214593145627126
16.664018656068134,5.851829002659596,-1.2586593691736967,1.0484513871510042,2.1764344957578743,0.17484748911072362
42.261915568984534,5.642564216532684,-0.916199711815961,4.882805116614522,2.2068494880798677,0.3033154453360619
20.428215357261674,5.28018447628442,4.613153811481558,3.228012885292058,1.4262356847075548,0.6771760199419772
87.67930832880342,3.3916825766958523,3.1557465983435478,4.672719403577577,1.7892110250104025,0.7168368346391558
66.09683141448022,4.345435975433088,4.180956773808411,1.516927718145666,3.8620716729390656,0.6780670008811704
39.78082223673843,5.566858011117038,-0.581571561052598,3.9094545649844488,1.5093939089212465,0.3302728649841167
15.720251525742128,4.980601153155016,2.1131010977658127,3.82929321942371,1.032907253039932,0.5080259305162194
37.9884089544096,7.926713121289324,2.9079771609223153,3.4582782593327077,0.9738681762670405,0.6972327611622333
39.266498982407235,2.8186385153403988,2.7607831981288085,4.828194876334003,1.8310584508165366,0.5381926501825272
75.66455605042577,6.170867324285563,0.8570618360668867,1.9677766805315777,3.0380805948677763,0.32486621350628386
67.38017242196918,4.425912608625753,-1.8922357581608407,0.6535866179487865,0.8239527367538928,0.2576174096347936
89.84914683186939,4.569197689553689,2.080482397629842,3.3585442962203036,2.8371845085630722,0.6159904027876876
52.49934326457544,6.305586593949057,-0.2282892257427387,3.6465490023860307,0.08459929339766514,0.29455087704528715
20.763482134447152,6.154616907946218,1.1517797230002325,2.8753028672940735,1.675731911935784,0.36780296537361845
74.19203085006956,7.94753596221313,4.7030671055867215,1.0340894656669812,3.1034602608111475,0.6597467522191183
78.47065437552077,2.7703657367247514,0.7932472234970431,2.522279708346777,1.3549318230977256,0.5797301413259387
60.51494778125466,2.6246578963049982,3.878611246650987,1.560948682845647,2.254948405781598,0.49162082881143515
79.38704619591049,6.346032902772447,-0.6802157597552421,2.137332640833445,0.8199169313036432,0.48528378864868743
54.44160367279517,5.470321502038455,2.7072234861752023,3.2260928792233194,2.967981564504689,0.6277554764300144
57.045954644379464,3.6449639993588354,4.8390486810726046,3.7260737134541726,0.20911641307503848,0.7414313332070267
48.47869165226947,2.4765162139339196,-1.2867482938894423,1.1611234545067157,3.4101705795020014,0.33192457899301064
12.287721406968567,2.513949497578583,-1.941760404409656,2.026626803234767,0.7927855456866726,0.3573120425188737
19.7102284293974,7.36514524798471,1.0350795484283006,1.3458078549581458,3.497592126833323,0.3755731266705469
12.828626711806082,3.1512039483124576,-1.3516216186404297,0.9931580693093456,1.4101169652020693,0.25739326091138076
67.27693701374024,3.940229372693125,3.238690447733619,3.916936099979192,2.8907342978979464,0.5714613491366567
38.2920382968694,3.3599384133619283,4.401840646939912,4.546263472184962,1.2769011911447539,0.6865637365990421
55.77136220482325,4.129977834991624,1.038146808961312,1.8511609284228836,3.62364668493859,0.35911512346986124
91.68098265334837,2.41654305647656,-0.1890185049119133,3.7563946218688344,0.5065485020734974,0.4099191052178581
32.43630062339874,5.114358745449622,1.0408232330462686,4.484976446822055,0.7140791570903948,0.25529885384774875
46.93446307320668,2.4056753815532894,3.064134724950007,4.230621052651157,1.9721205006352092,0.5295042460392302
77.99960246887439,6.802139046934169,-1.9366208689374032,0.9140669426961295,0.3277537561525845,0.39562796390949434
